"","FamID","MomID","DadID","Fam.ord","Pop","Pop.ord","Year","Group","Group.ord","Reg","Reg.ord","Temp","Temp.ord","Temp.rep","Tray.set","Tray","Rep","Cell","TagID","Planting.date","Percival","Leaf.number.going.in","Leaf.number.coming.out..green.","Leaf.number.coming.out..brown.","Notes","NAleafIn","zeroLeafIn","sampledB4leafOut","outRGR","zeros","RGR","surv","regCol","daytimeTemp"
"6199","GH_0274","SS3590","SS3573",113,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"A7",274.29,"5/22/19","I-33",6,12,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6200","GH_1013","CRA66","CRA53",102,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"A8",1013.29,"5/22/19","I-33",6,12,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6201","GH_0159","SS3491","SS3454",77,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"A9",159.29,"5/22/19","I-33",6,15,1,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",45
"6202","GH_1019","CRA154","CRA2",103,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"A10",1019.29,"5/22/19","I-33",8,18,NA,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6203","GH_1070","CRA73","CRA18",108,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"A11",1070.29,"5/22/19","I-33",6,12,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6204","GH_1076","WAW51","WAW66",127,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"A12",1076.29,"5/22/19","I-33",6,7,1,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6205","GH_1042","CRA144","CRA3",105,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"B1",1042.29,"5/22/19","I-33",6,18,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",45
"6206","GH_0233","SS3411","SS3368",87,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"B2",233.29,"5/22/19","I-33",6,18,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",45
"6207","GH_0927","CRA38","CRA102",94,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"B3",927.29,"5/22/19","I-33",8,12,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6208","GH_0197","SS3361","SS3357",83,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"B4",197.29,"5/22/19","I-33",8,18,NA,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6209","GH_1108","WAW78","WAW60",138,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"B5",1108.29,"5/22/19","I-33",10,24,NA,NA,0,0,0,0,0,0.2,1,"#FEF0A5",45
"6210","GH_0215","SS3483","SS3387",85,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"B6",215.29,"5/22/19","I-33",8,16,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6211","GH_0301","SS3558","SS3554",125,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"B7",301.29,"5/22/19","I-33",8,18,NA,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6212","GH_1102","WAW39","WAW36",136,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"B8",1102.29,"5/22/19","I-33",12,24,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6213","GH_0998","CRA170","CRA75",101,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"B9",998.29,"5/22/19","I-33",6,16,NA,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",45
"6214","GH_0925","CRA10","CRA42",93,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"B10",925.29,"5/22/19","I-33",8,22,NA,NA,0,0,0,0,0,0.25,1,"#FEF0A5",45
"6215","GH_1107","WAW8","WAW60",137,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"B11",1107.29,"5/22/19","I-33",6,16,NA,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",45
"6216","GH_0297","SS3595","SS3593",123,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"B12",297.29,"5/22/19","I-33",8,16,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6217","GH_1035","CRA124","CRA22",104,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"C1",1035.29,"5/22/19","I-33",6,8,NA,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6218","GH_0936","CRA43","CRA15",95,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"C2",936.29,"5/22/19","I-33",6,8,NA,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6219","GH_0302","SS3553","SS3554",126,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"C3",302.29,"5/22/19","I-33",12,24,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6220","GH_1122","WAW76","WAW55",142,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"C4",1122.29,"5/22/19","I-33",10,16,NA,NA,0,0,0,0,0,0.0857142857142857,1,"#FEF0A5",45
"6221","GH_0281","SS3572","SS3544",116,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"C5",281.29,"5/22/19","I-33",6,12,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6222","GH_0165","SS3474","SS3397",78,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"C6",165.29,"5/22/19","I-33",12,22,NA,NA,0,0,0,0,0,0.119047619047619,1,"#FEF0A5",45
"6223","GH_0209","SS3433","SS3424",84,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"C7",209.29,"5/22/19","I-33",8,22,NA,NA,0,0,0,0,0,0.25,1,"#FEF0A5",45
"6224","GH_0284","SS3556","SS3544",117,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"C8",284.29,"5/22/19","I-33",8,10,NA,NA,0,0,0,0,0,0.0357142857142857,1,"#FEF0A5",45
"6225","GH_0127","SS3340","SS3495",74,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"C9",127.29,"5/22/19","I-33",8,14,NA,NA,0,0,0,0,0,0.107142857142857,1,"#FEF0A5",45
"6226","GH_1100","WAW6","WAW7",134,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"C10",1100.29,"5/22/19","I-33",8,15,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6227","GH_0907","CRA47","CRA25",91,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"C11",907.29,"5/22/19","I-33",6,18,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",45
"6228","GH_1125","WAW53","WAW55",144,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"C12",1125.29,"5/22/19","I-33",8,18,NA,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6229","GH_0191","SS3383","SS3441",82,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"D1",191.29,"5/22/19","I-33",8,8,4,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6230","GH_0268","SS3596","SS3550",110,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"D2",268.29,"5/22/19","I-33",8,17,1,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6231","GH_0179","SS3418","SS3504",81,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"D3",179.29,"5/22/19","I-33",8,8,NA,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6232","GH_0122","SS3450","SS3402",73,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"D4",122.29,"5/22/19","I-33",8,8,NA,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6233","GH_0173","SS3412","SS3425",80,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"D5",173.29,"5/22/19","I-33",12,17,1,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6234","GH_0950","CRA78","CRA6",96,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"D6",950.29,"5/22/19","I-33",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6235","GH_0962","CRA14","CRA104",98,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"D7",962.29,"5/22/19","I-33",6,14,NA,NA,0,0,0,0,0,0.19047619047619,1,"#FEF0A5",45
"6236","GH_0270","SS3578","SS3550",111,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"D8",270.29,"5/22/19","I-33",16,22,NA,NA,0,0,0,0,0,0.0535714285714286,1,"#FEF0A5",45
"6237","GH_0271","SS3545","SS3573",112,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"D9",271.29,"5/22/19","I-33",6,7,1,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6238","GH_1082","WAW9","WAW15",130,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"D10",1082.29,"5/22/19","I-33",8,16,2,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6239","GH_0286","SS3584","SS3577",118,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"D11",286.29,"5/22/19","I-33",16,20,2,NA,0,0,0,0,0,0.0535714285714286,1,"#FEF0A5",45
"6240","GH_0222","SS3442","SS3501",86,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"D12",222.29,"5/22/19","I-33",6,8,NA,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6241","GH_1049","CRA197","CRA131",106,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"E1",1049.29,"5/22/19","I-33",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6242","GH_0257","SS3473","SS3322",90,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"E2",257.29,"5/22/19","I-33",6,7,1,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6243","GH_0293","SS3546","SS3555",122,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"E3",293.29,"5/22/19","I-33",8,15,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6244","GH_0134","SS3350","SS3325",75,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"E4",134.29,"5/22/19","I-33",16,17,1,NA,0,0,0,0,0,0.0178571428571429,1,"#FEF0A5",45
"6245","GH_0275","SS3567","SS3573",114,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"E5",275.29,"5/22/19","I-33",8,14,2,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6246","GH_0969","CRA37","CRA126",99,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"E6",969.29,"5/22/19","I-33",12,13,1,NA,0,0,0,0,0,0.0238095238095238,1,"#FEF0A5",45
"6247","GH_1080","WAW4","WAW66",129,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"E7",1080.29,"5/22/19","I-33",8,14,NA,NA,0,0,0,0,0,0.107142857142857,1,"#FEF0A5",45
"6248","GH_0266","SS3586","SS3550",109,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"E8",266.29,"5/22/19","I-33",12,17,1,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6249","GH_0290","SS3585","SS3577",120,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"E9",290.29,"5/22/19","I-33",8,10,NA,NA,0,0,0,0,0,0.0357142857142857,1,"#FEF0A5",45
"6250","GH_0300","SS3547","SS3593",124,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"E10",300.29,"5/22/19","I-33",10,17,1,NA,0,0,0,0,0,0.114285714285714,1,"#FEF0A5",45
"6251","GH_1053","CRA181","CRA114",107,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"E11",1053.29,"5/22/19","I-33",8,7,1,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6252","GH_1093","WAW50","WAW11",132,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"E12",1093.29,"5/22/19","I-33",6,11,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6253","GH_1119","WAW41","WAW43",140,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"F1",1119.29,"5/22/19","I-33",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6254","GH_0287","SS3571","SS3577",119,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"F2",287.29,"5/22/19","I-33",12,NA,12,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6255","GH_0291","SS3568","SS3555",121,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,87,0.29,"F3",291.29,"5/22/19","I-33",12,NA,12,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6256","GH_1078","WAW44","WAW66",128,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"F4",1078.29,"5/22/19","I-33",8,4,4,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6257","GH_1124","WAW32","WAW55",143,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"F5",1124.29,"5/22/19","I-33",8,5,5,NA,0,0,0,0,0,0.0357142857142857,1,"#FEF0A5",45
"6258","GH_0250","SS3445","SS3363",88,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"F6",250.29,"5/22/19","I-33",12,NA,12,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6259","GH_0912","CRA190","CRA19",92,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"F7",912.29,"5/22/19","I-33",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6260","GH_1120","WAW37","WAW43",141,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"F8",1120.29,"5/22/19","I-33",8,8,4,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6261","GH_0959","CRA165","CRA120",97,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"F9",959.29,"5/22/19","I-33",12,11,3,NA,0,0,0,0,0,0.0238095238095238,1,"#FEF0A5",45
"6262","GH_0978","CRA167","CRA74",100,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,87,0.29,"F10",978.29,"5/22/19","I-33",8,2,8,NA,0,0,0,0,0,0.0357142857142857,1,"#FEF0A5",45
"6263","GH_0146","SS3339","SS3321",76,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,87,0.29,"F11",146.29,"5/22/19","I-33",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6264","GH_1101","WAW69","WAW36",135,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,87,0.29,"F12",1101.29,"5/22/19","I-33",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6265","GH_0286","SS3584","SS3577",118,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"A1",286.3,"5/22/19","I-33",8,NA,8,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6266","GH_0291","SS3568","SS3555",121,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"A2",291.3,"5/22/19","I-33",2,3,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6267","GH_0284","SS3556","SS3544",117,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"A3",284.3,"5/22/19","I-33",8,6,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6268","GH_1100","WAW6","WAW7",134,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"A4",1100.3,"5/22/19","I-33",10,13,1,NA,0,0,0,0,0,0.0571428571428571,1,"#FEF0A5",45
"6269","GH_0250","SS3445","SS3363",88,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"A5",250.3,"5/22/19","I-33",12,10,4,NA,0,0,0,0,0,0.0238095238095238,1,"#FEF0A5",45
"6270","GH_0165","SS3474","SS3397",78,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"A6",165.3,"5/22/19","I-33",8,10,2,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6271","GH_0287","SS3571","SS3577",119,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"A7",287.3,"5/22/19","I-33",10,10,2,NA,0,0,0,0,0,0.0285714285714286,1,"#FEF0A5",45
"6272","GH_1102","WAW39","WAW36",136,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"A8",1102.3,"5/22/19","I-33",10,14,2,NA,0,0,0,0,0,0.0857142857142857,1,"#FEF0A5",45
"6273","GH_0925","CRA10","CRA42",93,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"A9",925.3,"5/22/19","I-33",6,14,2,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",45
"6274","GH_0271","SS3545","SS3573",112,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"A10",271.3,"5/22/19","I-33",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6275","GH_1053","CRA181","CRA114",107,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"A11",1053.3,"5/22/19","I-33",6,5,1,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6276","GH_0927","CRA38","CRA102",94,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"A12",927.3,"5/22/19","I-33",6,2,4,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6277","GH_0266","SS3586","SS3550",109,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"B1",266.3,"5/22/19","I-33",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6278","GH_0134","SS3350","SS3325",75,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"B2",134.3,"5/22/19","I-33",6,15,1,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",45
"6279","GH_1076","WAW51","WAW66",127,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"B3",1076.3,"5/22/19","I-33",8,9,1,NA,0,0,0,0,0,0.0357142857142857,1,"#FEF0A5",45
"6280","GH_0270","SS3578","SS3550",111,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"B4",270.3,"5/22/19","I-33",14,17,1,NA,0,0,0,0,0,0.0408163265306122,1,"#FEF0A5",45
"6281","GH_0122","SS3450","SS3402",73,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"B5",122.3,"5/22/19","I-33",8,15,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6282","GH_0969","CRA37","CRA126",99,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"B6",969.3,"5/22/19","I-33",6,15,1,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",45
"6283","GH_0998","CRA170","CRA75",101,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"B7",998.3,"5/22/19","I-33",8,15,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6284","GH_0159","SS3491","SS3454",77,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"B8",159.3,"5/22/19","I-33",8,12,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6285","GH_1095","WAW40","WAW11",133,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"B9",1095.3,"5/22/19","I-33",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6286","GH_1125","WAW53","WAW55",144,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"B10",1125.3,"5/22/19","I-33",8,10,NA,NA,0,0,0,0,0,0.0357142857142857,1,"#FEF0A5",45
"6287","GH_0912","CRA190","CRA19",92,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"B11",912.3,"5/22/19","I-33",6,6,2,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6288","GH_0293","SS3546","SS3555",122,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"B12",293.3,"5/22/19","I-33",6,5,1,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6289","GH_0959","CRA165","CRA120",97,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"C1",959.3,"5/22/19","I-33",8,12,2,NA,0,0,0,0,0,0.107142857142857,1,"#FEF0A5",45
"6290","GH_0257","SS3473","SS3322",90,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"C2",257.3,"5/22/19","I-33",6,6,NA,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6291","GH_1082","WAW9","WAW15",130,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"C3",1082.3,"5/22/19","I-33",8,18,NA,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6292","GH_1019","CRA154","CRA2",103,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"C4",1019.3,"5/22/19","I-33",8,8,NA,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6293","GH_0233","SS3411","SS3368",87,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"C5",233.3,"5/22/19","I-33",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6294","GH_0197","SS3361","SS3357",83,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"C6",197.3,"5/22/19","I-33",6,8,2,NA,0,0,0,0,0,0.0952380952380952,1,"#FEF0A5",45
"6295","GH_0290","SS3585","SS3577",120,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"C7",290.3,"5/22/19","I-33",4,NA,4,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6296","GH_0907","CRA47","CRA25",91,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"C8",907.3,"5/22/19","I-33",4,6,NA,NA,0,0,0,0,0,0.0714285714285714,1,"#FEF0A5",45
"6297","GH_1122","WAW76","WAW55",142,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"C9",1122.3,"5/22/19","I-33",16,22,NA,NA,0,0,0,0,0,0.0535714285714286,1,"#FEF0A5",45
"6298","GH_0281","SS3572","SS3544",116,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"C10",281.3,"5/22/19","I-33",10,19,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6299","GH_0950","CRA78","CRA6",96,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"C11",950.3,"5/22/19","I-33",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6300","GH_1080","WAW4","WAW66",129,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"C12",1080.3,"5/22/19","I-33",6,7,1,NA,0,0,0,0,0,0.0476190476190476,1,"#FEF0A5",45
"6301","GH_0268","SS3596","SS3550",110,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"D1",268.3,"5/22/19","I-33",8,6,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6302","GH_0301","SS3558","SS3554",125,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"D2",301.3,"5/22/19","I-33",6,NA,6,NA,0,0,0,0,0,0,0,"#FEF0A5",45
"6303","GH_1093","WAW50","WAW11",132,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"D3",1093.3,"5/22/19","I-33",4,12,NA,NA,0,0,0,0,0,0.285714285714286,1,"#FEF0A5",45
"6304","GH_0274","SS3590","SS3573",113,"C2",4,2010,"C2 2010",7,"C",2,"45.3",7,3,15,88,0.3,"D4",274.3,"5/22/19","I-33",2,4,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6305","GH_0209","SS3433","SS3424",84,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"D5",209.3,"5/22/19","I-33",8,15,1,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6306","GH_1070","CRA73","CRA18",108,"C1",3,2017,"C1 2017",6,"C",2,"45.3",7,3,15,88,0.3,"D6",1070.3,"5/22/19","I-33",6,16,NA,NA,0,0,0,0,0,0.238095238095238,1,"#FEF0A5",45
"6307","GH_1120","WAW37","WAW43",141,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"D7",1120.3,"5/22/19","I-33",8,16,NA,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
"6308","GH_0179","SS3418","SS3504",81,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"D8",179.3,"5/22/19","I-33",14,16,NA,NA,0,0,0,0,0,0.0204081632653061,1,"#FEF0A5",45
"6309","GH_1107","WAW8","WAW60",137,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"D9",1107.3,"5/22/19","I-33",8,17,1,NA,0,0,0,0,0,0.178571428571429,1,"#FEF0A5",45
"6310","GH_1078","WAW44","WAW66",128,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"D10",1078.3,"5/22/19","I-33",12,12,NA,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6311","GH_1108","WAW78","WAW60",138,"C2",4,2017,"C2 2017",8,"C",2,"45.3",7,3,15,88,0.3,"D11",1108.3,"5/22/19","I-33",6,4,2,NA,0,0,0,0,0,0,1,"#FEF0A5",45
"6312","GH_0255","SS3457","SS3499",89,"C1",3,2010,"C1 2010",5,"C",2,"45.3",7,3,15,88,0.3,"D12",255.3,"5/22/19","I-33",8,10,6,NA,0,0,0,0,0,0.142857142857143,1,"#FEF0A5",45
