"","FamID","daytimeTemp","RGR","Fam.ord","Group.ord"
"354","GH_0191",-17.5218404193361,0.0270381071642698,"46","3"
"355","GH_0191",-12.5218404193361,0.349242217538485,"46","3"
"356","GH_0191",-7.52184041933605,1.04772665261546,"46","3"
"357","GH_0191",-2.52184041933605,1.44203238209439,"46","3"
"358","GH_0191",2.47815958066395,1.71241345373709,"46","3"
"359","GH_0191",7.47815958066395,1.89266750149889,"46","3"
"360","GH_0191",12.4781595806639,1.21671482239214,"46","3"
"361","GH_0191",17.4781595806639,0.0675952679106745,"46","3"
"362","GH_0197",-17.5218404193361,0,"47","3"
"363","GH_0197",-12.5218404193361,0.394305729478935,"47","3"
"364","GH_0197",-7.52184041933605,1.03646077463034,"47","3"
"365","GH_0197",-2.52184041933605,0.856206726868544,"47","3"
"366","GH_0197",2.47815958066395,1.48709589403484,"47","3"
"367","GH_0197",7.47815958066395,2.34330262090338,"47","3"
"368","GH_0197",12.4781595806639,1.31810772425815,"47","3"
"369","GH_0197",17.4781595806639,0.394305729478935,"47","3"
"370","GH_0209",-17.5218404193361,0.0337976339553372,"48","3"
"371","GH_0209",-12.5218404193361,0.65342092313652,"48","3"
"372","GH_0209",-7.52184041933605,1.01392901866012,"48","3"
"373","GH_0209",-2.52184041933605,1.68237111244345,"48","3"
"374","GH_0209",2.47815958066395,1.75747696567754,"48","3"
"375","GH_0209",7.47815958066395,1.84760398955844,"48","3"
"376","GH_0209",12.4781595806639,1.39696887015394,"48","3"
"377","GH_0209",17.4781595806639,0.439369241419385,"48","3"
"378","GH_0215",-17.5218404193361,0,"49","3"
"379","GH_0215",-12.5218404193361,0.721016191047195,"49","3"
"380","GH_0215",-7.52184041933605,1.32937360224327,"49","3"
"381","GH_0215",-2.52184041933605,1.26177833433259,"49","3"
"382","GH_0215",2.47815958066395,2.36583437687361,"49","3"
"383","GH_0215",7.47815958066395,2.11798506120114,"49","3"
"384","GH_0215",12.4781595806639,1.46456413806462,"49","3"
"385","GH_0215",17.4781595806639,0.162228642985619,"49","3"
"386","GH_0222",-17.5218404193361,0.101392901866012,"50","3"
"387","GH_0222",-12.5218404193361,0.536255792091351,"50","3"
"388","GH_0222",-7.52184041933605,1.03646077463034,"50","3"
"389","GH_0222",-2.52184041933605,1.35190535821349,"50","3"
"390","GH_0222",2.47815958066395,2.0143389837381,"50","3"
"391","GH_0222",7.47815958066395,1.96026276940956,"50","3"
"392","GH_0222",12.4781595806639,1.61102055187108,"50","3"
"393","GH_0222",17.4781595806639,0.0901270238808993,"50","3"
"394","GH_0233",-17.5218404193361,0.0600846825872662,"51","3"
"395","GH_0233",-12.5218404193361,0.531749440897306,"51","3"
"396","GH_0233",-7.52184041933605,1.53215940597529,"51","3"
"397","GH_0233",-2.52184041933605,1.53215940597529,"51","3"
"398","GH_0233",2.47815958066395,1.62228642985619,"51","3"
"399","GH_0233",7.47815958066395,1.11156662786443,"51","3"
"400","GH_0233",12.4781595806639,0.270381071642698,"51","3"
"401","GH_0233",17.4781595806639,0.675952679106746,"51","3"
"402","GH_0250",-17.5218404193361,0.0225317559702248,"52","3"
"403","GH_0250",-12.5218404193361,0.74354794701742,"52","3"
"404","GH_0250",-7.52184041933605,1.13785367649635,"52","3"
"405","GH_0250",-2.52184041933605,1.37894346537776,"52","3"
"406","GH_0250",2.47815958066395,2.06165567127557,"52","3"
"407","GH_0250",7.47815958066395,2.16304857314158,"52","3"
"408","GH_0250",12.4781595806639,1.08715722556335,"52","3"
"409","GH_0250",17.4781595806639,0.157722291791574,"52","3"
"410","GH_0255",-17.5218404193361,0,"53","3"
"411","GH_0255",-12.5218404193361,0.619623289181183,"53","3"
"412","GH_0255",-7.52184041933605,0.991397262689893,"53","3"
"413","GH_0255",-2.52184041933605,1.62228642985619,"53","3"
"414","GH_0255",2.47815958066395,1.84760398955844,"53","3"
"415","GH_0255",7.47815958066395,2.25317559702248,"53","3"
"416","GH_0255",12.4781595806639,1.35190535821349,"53","3"
"417","GH_0255",17.4781595806639,0.315444583583148,"53","3"
"418","GH_0257",-17.5218404193361,0.0540762143285396,"54","3"
"419","GH_0257",-12.5218404193361,0.642155045151408,"54","3"
"420","GH_0257",-7.52184041933605,0.788611458957869,"54","3"
"421","GH_0257",-2.52184041933605,1.28431009030282,"54","3"
"422","GH_0257",2.47815958066395,2.13300623184795,"54","3"
"423","GH_0257",7.47815958066395,2.09545330523091,"54","3"
"424","GH_0257",12.4781595806639,1.53215940597529,"54","3"
"425","GH_0257",17.4781595806639,0.0450635119404497,"54","3"
"426","GH_0266",-17.5218404193361,0.112658779851124,"55","4"
"427","GH_0266",-12.5218404193361,0.523863326307727,"55","4"
"428","GH_0266",-7.52184041933605,1.21671482239214,"55","4"
"429","GH_0266",-2.52184041933605,1.41950062612416,"55","4"
"430","GH_0266",2.47815958066395,2.18558032911181,"55","4"
"431","GH_0266",7.47815958066395,1.93773101343934,"55","4"
"432","GH_0266",12.4781595806639,1.62228642985619,"55","4"
"433","GH_0266",17.4781595806639,0.0901270238808993,"55","4"
"434","GH_0268",-17.5218404193361,0.0337976339553372,"56","4"
"435","GH_0268",-12.5218404193361,0.527243089703261,"56","4"
"436","GH_0268",-7.52184041933605,1.19418306642192,"56","4"
"437","GH_0268",-2.52184041933605,1.71241345373709,"56","4"
"438","GH_0268",2.47815958066395,2.24190971903737,"56","4"
"439","GH_0268",7.47815958066395,1.98279452537979,"56","4"
"440","GH_0268",12.4781595806639,1.30684184627304,"56","4"
"441","GH_0268",17.4781595806639,0.304178705598036,"56","4"
"442","GH_0270",-17.5218404193361,0,"57","4"
"443","GH_0270",-12.5218404193361,0.60835741119607,"57","4"
"444","GH_0270",-7.52184041933605,1.28431009030282,"57","4"
"445","GH_0270",-2.52184041933605,1.1829171884368,"57","4"
"446","GH_0270",2.47815958066395,2.2644414750076,"57","4"
"447","GH_0270",7.47815958066395,2.61368369254608,"57","4"
"448","GH_0270",12.4781595806639,1.44203238209439,"57","4"
"449","GH_0270",17.4781595806639,0.224512854131883,"57","4"
"450","GH_0271",-17.5218404193361,0.101392901866012,"58","4"
"451","GH_0271",-12.5218404193361,0.518230387315171,"58","4"
"452","GH_0271",-7.52184041933605,0.968865506719668,"58","4"
"453","GH_0271",-2.52184041933605,1.35190535821349,"58","4"
"454","GH_0271",2.47815958066395,1.32937360224327,"58","4"
"455","GH_0271",7.47815958066395,1.47207472338802,"58","4"
"456","GH_0271",12.4781595806639,0.946333750749444,"58","4"
"457","GH_0271",17.4781595806639,0.157722291791574,"58","4"
"458","GH_0274",-17.5218404193361,0,"59","4"
"459","GH_0274",-12.5218404193361,0.405571607464048,"59","4"
"460","GH_0274",-7.52184041933605,0.991397262689893,"59","4"
"461","GH_0274",-2.52184041933605,0.946333750749443,"59","4"
"462","GH_0274",2.47815958066395,1.14911955448147,"59","4"
"463","GH_0274",7.47815958066395,1.28431009030282,"59","4"
"464","GH_0274",12.4781595806639,1.08152428657079,"59","4"
"465","GH_0274",17.4781595806639,0.540762143285397,"59","4"
"466","GH_0275",-17.5218404193361,0.0270381071642698,"60","4"
"467","GH_0275",-12.5218404193361,0.664686801121633,"60","4"
"468","GH_0275",-7.52184041933605,0.838181322092364,"60","4"
"469","GH_0275",-2.52184041933605,1.88140162351377,"60","4"
"470","GH_0275",2.47815958066395,1.98279452537979,"60","4"
"471","GH_0275",7.47815958066395,1.93773101343934,"60","4"
"472","GH_0275",12.4781595806639,1.98279452537979,"60","4"
"473","GH_0275",17.4781595806639,0.202785803732024,"60","4"
"474","GH_0277",-17.5218404193361,0.117165131045169,"61","4"
"475","GH_0277",-12.5218404193361,0.52574097263858,"61","4"
"476","GH_0277",-7.52184041933605,1.21671482239214,"61","4"
"477","GH_0277",-2.52184041933605,1.43076650410928,"61","4"
"478","GH_0277",2.47815958066395,1.65608406381153,"61","4"
"479","GH_0277",7.47815958066395,1.89266750149889,"61","4"
"480","GH_0277",12.4781595806639,2.02785803732024,"61","4"
"481","GH_0277",17.4781595806639,0.0901270238808993,"61","4"
"482","GH_0281",-17.5218404193361,0.0675952679106745,"62","4"
"483","GH_0281",-12.5218404193361,0.40857584159341,"62","4"
"484","GH_0281",-7.52184041933605,0.270381071642698,"62","4"
"485","GH_0281",-2.52184041933605,1.7274346243839,"62","4"
"486","GH_0281",2.47815958066395,0.991397262689893,"62","4"
"487","GH_0281",7.47815958066395,3.60508095523597,"62","4"
"488","GH_0281",12.4781595806639,1.32186301691986,"62","4"
"489","GH_0281",17.4781595806639,0.360508095523598,"62","4"
"490","GH_0284",-17.5218404193361,0,"63","4"
"491","GH_0284",-12.5218404193361,0.518230387315171,"63","4"
"492","GH_0284",-7.52184041933605,1.12658779851124,"63","4"
"493","GH_0284",-2.52184041933605,1.22798070037725,"63","4"
"494","GH_0284",2.47815958066395,1.53215940597529,"63","4"
"495","GH_0284",7.47815958066395,0.87122789751536,"63","4"
"496","GH_0284",12.4781595806639,1.05899253060057,"63","4"
