FamID,MomID,DadID,Fam ord,Pop,Pop ord,Year,Group,Group ord,Reg,Reg ord,Temp,Temp ord,Temp rep,Tray set,Tray,Rep,Cell,TagID,Planting date,Percival,Leaf number going in,Leaf number coming out (green),Leaf number coming out (brown),Notes
GH_0624,SS3163,SS3093,197,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,A9,624.27,4/17/19,I-32,0,,0,
GH_1135,CUY55,CUY65,164,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,A10,1135.27,4/17/19,I-32,6,40,,
GH_1344,COT104,COT105,216,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,A11,1344.27,4/17/19,I-32,4,26,,
GH_1127,CUY156,CUY4,163,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,A12,1127.27,4/17/19,I-32,4,17,1,
GH_1267,COT109,COT93,201,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,B1,1267.27,4/17/19,I-32,10,40,,
GH_1185,CUY100,CUY103,170,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,B2,1185.27,4/17/19,I-32,6,22,,
GH_0326,SS2858,SS2924,148,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,B3,326.27,4/17/19,I-32,6,16,,
GH_0414,SS2895,SS2869,158,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,B4,414.27,4/17/19,I-32,6,22,,
GH_1170,CUY28,CUY86,169,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,B5,1170.27,4/17/19,I-32,10,44,,
GH_1154,CUY83,CUY59,166,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,B6,1154.27,4/17/19,I-32,6,22,,
GH_1243,CUY71,CUY145,178,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,B7,1243.27,4/17/19,I-32,12,48,,
GH_1307,COT36,COT68,209,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,B8,1307.27,4/17/19,I-32,10,36,,
GH_1207,CUY148,CUY157,173,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,B9,1207.27,4/17/19,I-32,6,14,,
GH_0436,SS2769,SS2974,160,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,B10,436.27,4/17/19,I-32,6,22,,
GH_1304,COT108,COT81,208,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,B11,1304.27,4/17/19,I-32,6,22,,
GH_0357,SS2867,SS2863,152,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,B12,357.27,4/17/19,I-32,4,8,,
GH_0541,SS3109,SS3164,190,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,C1,541.27,4/17/19,I-32,14,46,,
GH_0475,SS3216,SS3139,181,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,C2,475.27,4/17/19,I-32,6,32,,
GH_1199,CUY182,CUY39,172,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,C3,1199.27,4/17/19,I-32,16,50,,
GH_1280,COT54,COT79,203,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,C4,1280.27,4/17/19,I-32,10,40,,
GH_0416,SS2945,SS2870,159,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,C5,416.27,4/17/19,I-32,6,28,,
GH_1156,CUY124,CUY126,167,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,C6,1156.27,4/17/19,I-32,8,36,,
GH_0306,SS2991,SS2774,145,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,C7,306.27,4/17/19,I-32,6,30,,
GH_1264,COT26,COT67,200,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,C8,1264.27,4/17/19,I-32,6,26,,
GH_1248,CUY11,CUY32,179,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,C9,1248.27,4/17/19,I-32,8,30,,
GH_1273,COT14,COT41,202,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,C10,1273.27,4/17/19,I-32,6,34,,
GH_0353,SS2926,SS2888,151,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,C11,353.27,4/17/19,I-32,6,26,,
GH_1285,COT84,COT50,204,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,C12,1285.27,4/17/19,I-32,4,20,,
GH_0467,SS3025,SS2941,162,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,D1,467.27,4/17/19,I-32,4,6,,
GH_1161,CUY18,CUY42,168,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,D2,1161.27,4/17/19,I-32,8,40,,
GH_0613,SS3083,SS3097,196,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,D3,613.27,4/17/19,I-32,6,26,,
GH_1213,CUY58,CUY64,174,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,D4,1213.27,4/17/19,I-32,4,8,,
GH_1320,COT1,COT96,211,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,D5,1320.27,4/17/19,I-32,6,22,,
GH_0585,SS3030,SS3089,192,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,D6,585.27,4/17/19,I-32,8,32,,
GH_0549,SS3088,SS3155,191,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,D7,549.27,4/17/19,I-32,12,36,,
GH_1258,COT9,COT74,199,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,D8,1258.27,4/17/19,I-32,8,34,,
GH_1252,CUY160,CUY153,180,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,D9,1252.27,4/17/19,I-32,12,32,,
GH_0340,SS2872,SS2855,150,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,D10,340.27,4/17/19,I-32,8,44,,
GH_0495,SS3107,SS3061,184,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,D11,495.27,4/17/19,I-32,6,24,,
GH_0409,SS2989,SS2856,157,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,D12,409.27,4/17/19,I-32,6,30,,
GH_0334,SS2936,SS2905,149,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,E1,334.27,4/17/19,I-32,2,4,,
GH_1324,COT32,COT107,212,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,E2,1324.27,4/17/19,I-32,6,26,,
GH_1219,CUY89,CUY66,175,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,E3,1219.27,4/17/19,I-32,8,30,,
GH_0534,SS3082,SS3108,188,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,E4,534.27,4/17/19,I-32,10,38,,
GH_1194,CUY62,CUY7,171,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,E5,1194.27,4/17/19,I-32,6,32,,
GH_1337,COT46,COT65,215,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,E6,1337.27,4/17/19,I-32,8,28,,
GH_0536,SS3032,SS3175,189,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,E7,536.27,4/17/19,I-32,16,40,,
GH_0387,SS2976,SS2916,154,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,E8,387.27,4/17/19,I-32,8,28,,
GH_1333,COT71,COT95,214,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,E9,1333.27,4/17/19,I-32,6,28,,
GH_1314,COT75,COT42,210,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,E10,1314.27,4/17/19,I-32,6,28,,
GH_0316,SS2923,SS2779,147,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,E11,316.27,4/17/19,I-32,4,14,,
GH_1234,CUY37,CUY112,177,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,E12,1234.27,4/17/19,I-32,6,26,,
GH_0375,SS2947,SS2943,153,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,F1,375.27,4/17/19,I-32,6,30,,
GH_0312,SS2914,SS2937,146,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,F2,312.27,4/17/19,I-32,2,6,,
GH_1291,COT21,COT34,206,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,F3,1291.27,4/17/19,I-32,6,30,,
GH_1138,CUY88,CUY81,165,S1,5,2017,S1 2017,10,S,3,30.15,4,2,14,81,0.27,F4,1138.27,4/17/19,I-32,4,14,,
GH_0400,SS2788,SS2925,155,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,F5,400.27,4/17/19,I-32,2,0,,
GH_0447,SS2933,SS2846,161,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,F6,447.27,4/17/19,I-32,6,28,,
GH_0504,SS3159,SS3157,185,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,F7,504.27,4/17/19,I-32,6,24,,
GH_0405,SS2889,SS2892,156,S1,5,2010,S1 2010,9,S,3,30.15,4,2,14,81,0.27,F8,405.27,4/17/19,I-32,6,30,,
GH_1297,COT28,COT18,207,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,F9,1297.27,4/17/19,I-32,8,38,,
GH_0489,SS3106,SS3190,183,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,F10,489.27,4/17/19,I-32,8,46,,
GH_1290,COT61,COT66,205,S2,6,2017,S2 2017,12,S,3,30.15,4,2,14,81,0.27,F11,1290.27,4/17/19,I-32,6,26,,
GH_0529,SS3041,SS3034,187,S2,6,2010,S2 2010,11,S,3,30.15,4,2,14,81,0.27,F12,529.27,4/17/19,I-32,4,12,,
GH_0810,NFS30,NFS52,59,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,A1,810.28,4/10/19,I-32,0,4,,
GH_0656,ROC47,ROC162,23,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,A2,656.28,4/10/19,I-32,4,16,,
GH_0030,SS3638,SS3646,12,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,A3,30.28,4/10/19,I-32,6,25,,
GH_0799,NFS167,NFS162,58,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,A4,799.28,4/10/19,I-32,6,22,,
GH_0892,NFS99,NFS54,70,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,A5,892.28,4/10/19,I-32,18,56,,
GH_0715,ROC85,ROC94,30,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,A6,715.28,4/10/19,I-32,6,22,,
GH_0039,SS3619,SS3607,17,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,A7,39.28,4/10/19,I-32,NA,NA,,
GH_0853,NFS143,NFS51,66,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,A8,853.28,4/10/19,I-32,20,60,,buds out
GH_0759,ROC69,ROC41,36,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,A9,759.28,4/10/19,I-32,8,32,,
GH_0672,ROC55,ROC14,26,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,A10,672.28,4/10/19,I-32,2,4,,
GH_0828,NFS120,NFS110,63,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,A11,828.28,4/10/19,I-32,8,46,,
GH_0868,NFS104,NFS123,68,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,A12,868.28,4/10/19,I-32,8,40,,
GH_0742,ROC97,ROC138,34,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,B1,742.28,4/10/19,I-32,0,4,,
GH_0007,SS3612,SS3610,3,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,B2,7.28,4/10/19,I-32,2,4,,
GH_0032,SS3649,SS3604,14,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,B3,32.28,4/10/19,I-32,12,36,,
GH_0840,NFS78,NFS125,64,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,B4,840.28,4/10/19,I-32,6,22,,
GH_0003,SS3639,SS3615,2,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,B5,3.28,4/10/19,I-32,6,28,,
GH_0083,SS4054,SS4037,46,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,B6,83.28,4/10/19,I-32,8,20,,
GH_0102,SS4000,SS4048,51,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,B7,102.28,4/10/19,I-32,28,70,,buds out
GH_0002,SS3651,SS3615,1,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,B8,2.28,4/10/19,I-32,8,30,,
GH_0018,SS3630,SS3652,6,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,B9,18.28,4/10/19,I-32,16,48,,
GH_0864,NFS38,NFS126,67,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,B10,864.28,4/10/19,I-32,12,42,,
GH_0812,NFS34,NFS49,60,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,B11,812.28,4/10/19,I-32,8,42,,
GH_0035,SS3606,SS3604,16,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,B12,35.28,4/10/19,I-32,6,26,,
GH_0896,NFS136,NFS64,71,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,C1,896.28,4/10/19,I-32,4,8,,
GH_0087,SS3680,SS3688,47,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,C2,87.28,4/10/19,I-32,22,64,,buds out
GH_0046,SS3692,SS4008,38,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,C3,46.28,4/10/19,I-32,16,40,,
GH_0098,SS4031,SS3683,50,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,C4,98.28,4/10/19,I-32,6,10,,
GH_0729,ROC159,ROC30,32,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,C5,729.28,4/10/19,I-32,20,60,,buds out
GH_0108,SS4044a,SS4024,53,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,C6,108.28,4/10/19,I-32,4,12,,
GH_0823,NFS89,NFS112,62,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,C7,823.28,4/10/19,I-32,14,54,,buds out
GH_0732,ROC158,ROC10,33,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,C8,732.28,4/10/19,I-32,10,34,,
GH_0052,SS3693,SS4004,39,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,C9,52.28,4/10/19,I-32,12,50,,
GH_0040,SS3642,SS3607,18,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,C10,40.28,4/10/19,I-32,2,6,,
GH_0683,ROC16,ROC129,28,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,C11,683.28,4/10/19,I-32,2,4,,
GH_0075,SS3658,SS3665,45,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,C12,75.28,4/10/19,I-32,8,40,,
GH_0094,SS3694,SS3662,49,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,D1,94.28,4/10/19,I-32,0,0,,
GH_0066,SS3673,SS3660,42,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,D2,66.28,4/10/19,I-32,NA,NA,,
GH_0722,ROC4,ROC111,31,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,D3,722.28,4/10/19,I-32,8,40,,
GH_0034,SS3650,SS3604,15,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,D4,34.28,4/10/19,I-32,NA,0,,
GH_0114,SS4016,SS3657,54,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,D5,114.28,4/10/19,I-32,16,50,,
GH_0020,SS3633,SS3652,7,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,D6,20.28,4/10/19,I-32,2,6,,
GH_0074,SS4021,SS3665,44,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,D7,74.28,4/10/19,I-32,6,28,,
GH_0062,SS4047,SS3674,41,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,D8,62.28,4/10/19,I-32,12,44,,
GH_0029,SS3611,SS3646,11,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,D9,29.28,4/10/19,I-32,2,6,,
GH_0068,SS4044,SS3660,43,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,D10,68.28,4/10/19,I-32,6,38,,
GH_0010,SS3643,SS3610,5,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,D11,10.28,4/10/19,I-32,NA,0,,
GH_0009,SS3605,SS3610,4,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,D12,9.28,4/10/19,I-32,0,2,,
GH_0769,NFS153,NFS27,56,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,E1,769.28,4/10/19,I-32,2,4,,
GH_0761,NFS122,NFS45,55,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,E2,761.28,4/10/19,I-32,6,26,,
GH_0027,SS3613,SS3646,10,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,E3,27.28,4/10/19,I-32,6,32,,
GH_0026,SS3644,SS3646,9,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,E4,26.28,4/10/19,I-32,6,30,,
GH_0785,NFS35,NFS91,57,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,E5,785.28,4/10/19,I-32,20,60,,buds out
GH_0706,ROC127,ROC161,29,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,E6,706.28,4/10/19,I-32,0,2,,
GH_0653,ROC123,ROC105,22,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,E7,653.28,4/10/19,I-32,4,8,,
GH_0884,NFS141,NFS17,69,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,E8,884.28,4/10/19,I-32,8,34,,
GH_0663,ROC134,ROC3,24,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,E9,663.28,4/10/19,I-32,12,46,,
GH_0090,SS4014,SS3688,48,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,E10,90.28,4/10/19,I-32,12,41,1,
GH_0647,ROC155,ROC54,21,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,E11,647.28,4/10/19,I-32,10,40,,
GH_0849,NFS124,NFS1,65,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,E12,849.28,4/10/19,I-32,6,26,,
GH_0820,NFS31,NFS84,61,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,F1,820.28,4/10/19,I-32,6,26,,
GH_0043,SS4057,SS3672,37,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,F2,43.28,4/10/19,I-32,8,46,,
GH_0677,ROC74,ROC132,27,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,F3,677.28,4/10/19,I-32,22,62,,
GH_0638,ROC61,ROC153,19,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,F4,638.28,4/10/19,I-32,NA,0,,
GH_0057,SS4027,SS4011,40,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,F5,57.28,4/10/19,I-32,22,50,,
GH_0023,SS3616,SS3624,8,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,F6,23.28,4/10/19,I-32,6,32,,
GH_0643,ROC116,ROC70,20,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,F7,643.28,4/10/19,I-32,28,60,,buds out
GH_0103,SS4034,SS4048,52,N2,2,2010,N2 2010,3,N,1,30.15,4,2,14,82,0.28,F8,103.28,4/10/19,I-32,12,32,,
GH_0031,SS3621,SS3604,13,N1,1,2010,N1 2010,1,N,1,30.15,4,2,14,82,0.28,F9,31.28,4/10/19,I-32,26,68,,buds out
GH_0748,ROC18,ROC151,35,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,F10,748.28,4/10/19,I-32,18,50,,buds out
GH_0669,ROC57,ROC133,25,N1,1,2017,N1 2017,2,N,1,30.15,4,2,14,82,0.28,F11,669.28,4/10/19,I-32,6,40,,
GH_0903,NFS135,NFS119,72,N2,2,2017,N2 2017,4,N,1,30.15,4,2,14,82,0.28,F12,903.28,4/10/19,I-32,6,40,,
GH_0127,SS3340,SS3495,74,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,A1,127.28,4/17/19,I-32,0,2,,
GH_0197,SS3361,SS3357,83,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,A2,197.28,4/17/19,I-32,4,16,,
GH_0998,CRA170,CRA75,101,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,A3,998.28,4/17/19,I-32,6,26,,
GH_0969,CRA37,CRA126,99,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,A4,969.28,4/17/19,I-32,NA,0,,
GH_1042,CRA144,CRA3,105,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,A5,1042.28,4/17/19,I-32,6,30,,
GH_1112,WAW81,WAW67,139,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,A6,1112.28,4/17/19,I-32,8,38,,
GH_0274,SS3590,SS3573,113,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,A7,274.28,4/17/19,I-32,4,10,,
GH_0266,SS3586,SS3550,109,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,A8,266.28,4/17/19,I-32,6,26,,
GH_0301,SS3558,SS3554,125,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,A9,301.28,4/17/19,I-32,4,8,,
GH_0290,SS3585,SS3577,120,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,A10,290.28,4/17/19,I-32,6,21,1,
GH_0173,SS3412,SS3425,80,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,A11,173.28,4/17/19,I-32,6,26,,
GH_1013,CRA66,CRA53,102,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,A12,1013.28,4/17/19,I-32,4,20,,
GH_0209,SS3433,SS3424,84,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,B1,209.28,4/17/19,I-32,4,20,,
GH_1076,WAW51,WAW66,127,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,B2,1076.28,4/17/19,I-32,6,32,,
GH_0275,SS3567,SS3573,114,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,B3,275.28,4/17/19,I-32,6,38,,
GH_0300,SS3547,SS3593,124,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,B4,300.28,4/17/19,I-32,4,6,,
GH_1070,CRA73,CRA18,108,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,B5,1070.28,4/17/19,I-32,4,8,,
GH_1053,CRA181,CRA114,107,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,B6,1053.28,4/17/19,I-32,6,28,,
GH_0927,CRA38,CRA102,94,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,B7,927.28,4/17/19,I-32,6,32,,
GH_0179,SS3418,SS3504,81,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,B8,179.28,4/17/19,I-32,6,26,,
GH_1093,WAW50,WAW11,132,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,B9,1093.28,4/17/19,I-32,4,8,,
GH_1108,WAW78,WAW60,138,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,B10,1108.28,4/17/19,I-32,6,38,,
GH_1120,WAW37,WAW43,141,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,B11,1120.28,4/17/19,I-32,6,22,,
GH_0291,SS3568,SS3555,121,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,B12,291.28,4/17/19,I-32,4,6,,
GH_0233,SS3411,SS3368,87,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,C1,233.28,4/17/19,I-32,NA,0,,
GH_0271,SS3545,SS3573,112,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,C2,271.28,4/17/19,I-32,6,28,,
GH_0302,SS3553,SS3554,126,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,C3,302.28,4/17/19,I-32,6,30,,
GH_0936,CRA43,CRA15,95,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,C4,936.28,4/17/19,I-32,6,22,,
GH_0925,CRA10,CRA42,93,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,C5,925.28,4/17/19,I-32,6,34,,
GH_0907,CRA47,CRA25,91,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,C6,907.28,4/17/19,I-32,2,6,,
GH_1095,WAW40,WAW11,133,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,C7,1095.28,4/17/19,I-32,4,10,,
GH_0122,SS3450,SS3402,73,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,C8,122.28,4/17/19,I-32,6,20,,
GH_1080,WAW4,WAW66,129,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,C9,1080.28,4/17/19,I-32,8,40,,
GH_1035,CRA124,CRA22,104,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,C10,1035.28,4/17/19,I-32,4,12,,
GH_1100,WAW6,WAW7,134,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,C11,1100.28,4/17/19,I-32,6,32,,
GH_1089,WAW65,WAW73,131,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,C12,1089.28,4/17/19,I-32,4,16,,
GH_0215,SS3483,SS3387,85,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,D1,215.28,4/17/19,I-32,6,22,,
GH_1082,WAW9,WAW15,130,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,D2,1082.28,4/17/19,I-32,0,0,,
GH_0962,CRA14,CRA104,98,C1,3,2017,C1 2017,6,C,2,30.15,4,2,14,83,0.28,D3,962.28,4/17/19,I-32,4,30,,
GH_1122,WAW76,WAW55,142,C2,4,2017,C2 2017,8,C,2,30.15,4,2,14,83,0.28,D4,1122.28,4/17/19,I-32,6,26,,
GH_0146,SS3339,SS3321,76,C1,3,2010,C1 2010,5,C,2,30.15,4,2,14,83,0.28,D5,146.28,4/17/19,I-32,6,38,,
GH_0286,SS3584,SS3577,118,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,D6,286.28,4/17/19,I-32,8,40,,
GH_0268,SS3596,SS3550,110,C2,4,2010,C2 2010,7,C,2,30.15,4,2,14,83,0.28,D7,268.28,4/17/19,I-32,8,34,,
